,id,zipcode,condition,price_median_region,price,recommendation
7026,7942300070,98030,4,282510.0,229900.0,Buy
7029,1657000070,98030,4,282510.0,250000.0,Buy
7043,3814701090,98030,4,282510.0,267000.0,Buy
7048,5412300410,98030,4,282510.0,248000.0,Buy
7051,7140200450,98030,4,282510.0,272000.0,Buy
7059,1922059010,98030,5,282510.0,140000.0,Buy
7065,293600080,98030,4,282510.0,280000.0,Buy
7066,274000020,98030,4,282510.0,274000.0,Buy
7078,6829900080,98030,4,282510.0,275000.0,Buy
7079,8133300050,98030,4,282510.0,200500.0,Buy
7083,3512100050,98030,4,282510.0,139000.0,Buy
7084,7140200250,98030,4,282510.0,200000.0,Buy
7087,2822059091,98030,4,282510.0,213500.0,Buy
7100,3830620300,98030,4,282510.0,253000.0,Buy
7101,7697850360,98030,4,282510.0,245000.0,Buy
7102,1922059401,98030,5,282510.0,275000.0,Buy
7112,5468000180,98030,4,282510.0,244950.0,Buy
7114,5412300100,98030,4,282510.0,240000.0,Buy
7156,5113400431,98119,4,744975.0,615000.0,Buy
7166,7443000640,98119,4,744975.0,460000.0,Buy
7174,3880900245,98119,4,744975.0,700000.0,Buy
7188,2397101270,98119,4,744975.0,716000.0,Buy
7190,2771601730,98119,4,744975.0,530000.0,Buy
7195,7011201470,98119,5,744975.0,625000.0,Buy
7207,4232901990,98119,4,744975.0,605000.0,Buy
7237,7871500685,98119,4,744975.0,613000.0,Buy
7240,2652500070,98119,5,744975.0,636000.0,Buy
7246,2652500210,98119,4,744975.0,608000.0,Buy
7247,6819100150,98119,5,744975.0,677915.0,Buy
7252,4232903265,98119,5,744975.0,614950.0,Buy
7260,7011201445,98119,4,744975.0,525000.0,Buy
7262,2397100155,98119,4,744975.0,589000.0,Buy
7270,2770604615,98119,4,744975.0,735000.0,Buy
7304,2533300025,98119,4,744975.0,740000.0,Buy
7335,3303700376,98112,5,912500.0,667000.0,Buy
7337,5016001535,98112,4,912500.0,725000.0,Buy
7340,4385700765,98112,5,912500.0,850000.0,Buy
7346,9828700200,98112,4,912500.0,831000.0,Buy
7348,2125049139,98112,4,912500.0,895000.0,Buy
7351,3592500565,98112,4,912500.0,880000.0,Buy
7352,8080400045,98112,4,912500.0,600000.0,Buy
7365,3204300860,98112,4,912500.0,820000.0,Buy
7366,5016002180,98112,5,912500.0,780000.0,Buy
7370,5318100504,98112,4,912500.0,524000.0,Buy
7378,6788200931,98112,4,912500.0,710000.0,Buy
7380,1337800855,98112,5,912500.0,885000.0,Buy
7386,3204300090,98112,4,912500.0,640000.0,Buy
7389,9828700900,98112,5,912500.0,549000.0,Buy
7399,6788201015,98112,5,912500.0,690000.0,Buy
7406,9828702890,98112,4,912500.0,760000.0,Buy
7409,2125049120,98112,4,912500.0,770000.0,Buy
7411,5707500050,98112,4,912500.0,739375.0,Buy
7418,6003001760,98112,4,912500.0,675000.0,Buy
7420,5015000190,98112,4,912500.0,690500.0,Buy
7433,1339300025,98112,4,912500.0,809000.0,Buy
7451,6788200360,98112,5,912500.0,727000.0,Buy
7456,1344300045,98112,4,912500.0,500000.0,Buy
7463,8805900570,98112,5,912500.0,808000.0,Buy
7473,5015000700,98112,4,912500.0,563225.0,Buy
7475,9209900335,98112,4,912500.0,463000.0,Buy
7500,8712100720,98112,5,912500.0,785000.0,Buy
7511,5016001285,98112,4,912500.0,750000.0,Buy
7520,5016001325,98112,4,912500.0,605000.0,Buy
7530,8141200080,98112,4,912500.0,680000.0,Buy
7547,5016002275,98112,4,912500.0,610000.0,Buy
7553,9828700235,98112,5,912500.0,669000.0,Buy
7554,8722101100,98112,4,912500.0,739000.0,Buy
7558,8712100530,98112,4,912500.0,895000.0,Buy
7559,6788201781,98112,4,912500.0,886000.0,Buy
7579,5016001619,98112,4,912500.0,699999.0,Buy
7605,3134100116,98052,4,615000.0,470000.0,Buy
7613,3126069068,98052,4,615000.0,485000.0,Buy
7615,3426059070,98052,4,615000.0,570000.0,Buy
7618,8562501040,98052,4,615000.0,452000.0,Buy
7619,8121200810,98052,4,615000.0,585000.0,Buy
7629,1494300060,98052,4,615000.0,522000.0,Buy
7634,7197300105,98052,4,615000.0,550000.0,Buy
7648,3404700041,98052,4,615000.0,550000.0,Buy
7665,7436900045,98052,4,615000.0,383000.0,Buy
7667,7199340310,98052,4,615000.0,509250.0,Buy
7670,7199360090,98052,4,615000.0,478000.0,Buy
7672,8965000110,98052,4,615000.0,455000.0,Buy
7689,8860300300,98052,4,615000.0,610000.0,Buy
7692,1115800110,98052,4,615000.0,524000.0,Buy
7693,2193310300,98052,4,615000.0,510000.0,Buy
7697,8562700090,98052,4,615000.0,462600.0,Buy
7698,8562500690,98052,4,615000.0,581000.0,Buy
7704,5422560900,98052,4,615000.0,450000.0,Buy
7712,1036400110,98052,4,615000.0,605000.0,Buy
7721,1036000080,98052,4,615000.0,525000.0,Buy
7723,1425059178,98052,4,615000.0,460000.0,Buy
7728,7524400250,98052,4,615000.0,424240.0,Buy
7729,8087800020,98052,4,615000.0,412500.0,Buy
7738,569000050,98052,4,615000.0,565000.0,Buy
7739,2896000680,98052,4,615000.0,600000.0,Buy
7741,7211300050,98052,4,615000.0,472000.0,Buy
7746,2413900050,98052,4,615000.0,599000.0,Buy
7749,8562600190,98052,4,615000.0,550000.0,Buy
7756,8087800480,98052,4,615000.0,480000.0,Buy
7758,5422560380,98052,4,615000.0,499000.0,Buy
7759,5422560470,98052,4,615000.0,440000.0,Buy
7760,7199100020,98052,4,615000.0,555000.0,Buy
7762,9512500460,98052,4,615000.0,525000.0,Buy
7764,7558750190,98052,4,615000.0,573000.0,Buy
7765,1330900250,98052,4,615000.0,550000.0,Buy
7772,8087800430,98052,4,615000.0,602000.0,Buy
7774,2790400380,98052,4,615000.0,560000.0,Buy
7783,8563020380,98052,4,615000.0,519900.0,Buy
7790,1473000020,98052,4,615000.0,416000.0,Buy
7793,2155000290,98052,4,615000.0,550000.0,Buy
7800,7955040130,98052,4,615000.0,460000.0,Buy
7804,1237500120,98052,4,615000.0,300000.0,Buy
7809,7105600085,98052,4,615000.0,500000.0,Buy
7810,1828001130,98052,4,615000.0,545000.0,Buy
7816,7525100530,98052,4,615000.0,432100.0,Buy
7818,1508210230,98052,4,615000.0,567000.0,Buy
7828,1237500540,98052,4,615000.0,225000.0,Buy
7832,7199320600,98052,4,615000.0,588000.0,Buy
7838,8045000180,98052,4,615000.0,585888.0,Buy
7839,7202000220,98052,4,615000.0,426000.0,Buy
7840,5422570760,98052,4,615000.0,445000.0,Buy
7841,8917100180,98052,4,615000.0,583000.0,Buy
7845,1925069183,98052,4,615000.0,425000.0,Buy
7849,7200001254,98052,4,615000.0,550000.0,Buy
7852,686530110,98052,4,615000.0,599000.0,Buy
7855,8644300200,98052,4,615000.0,555000.0,Buy
7858,193600200,98052,4,615000.0,440000.0,Buy
7863,5422560860,98052,4,615000.0,450000.0,Buy
7867,7199330370,98052,4,615000.0,385000.0,Buy
7872,8121200700,98052,4,615000.0,579000.0,Buy
7873,9475200030,98052,4,615000.0,499000.0,Buy
7875,8861700030,98052,4,615000.0,510000.0,Buy
7876,7199340560,98052,4,615000.0,460000.0,Buy
7884,200800200,98052,4,615000.0,595000.0,Buy
7885,7955040160,98052,5,615000.0,495000.0,Buy
7889,8045000340,98052,5,615000.0,565000.0,Buy
7892,5490220030,98052,4,615000.0,580000.0,Buy
7895,2909700070,98052,4,615000.0,455500.0,Buy
7897,5422560810,98052,4,615000.0,406500.0,Buy
7898,7525100060,98052,4,615000.0,497000.0,Buy
7901,5422570260,98052,4,615000.0,405000.0,Buy
7912,7309100070,98052,4,615000.0,600000.0,Buy
7915,9512501370,98052,5,615000.0,544300.0,Buy
7917,7201900370,98052,4,615000.0,440000.0,Buy
7923,3585220340,98052,4,615000.0,402000.0,Buy
7928,8860310240,98052,4,615000.0,505000.0,Buy
7932,7205850030,98052,4,615000.0,566000.0,Buy
7936,8044200200,98052,4,615000.0,401000.0,Buy
7939,2193310320,98052,4,615000.0,595000.0,Buy
7941,9413500350,98052,4,615000.0,450000.0,Buy
7955,8917100206,98052,4,615000.0,442000.0,Buy
7958,6811000220,98052,4,615000.0,510000.0,Buy
7961,8861500065,98052,4,615000.0,599500.0,Buy
7963,7199340620,98052,4,615000.0,532000.0,Buy
7964,2561360120,98052,4,615000.0,475000.0,Buy
7978,7200001005,98052,4,615000.0,593777.0,Buy
7988,2193340120,98052,4,615000.0,572000.0,Buy
7989,7200001608,98052,4,615000.0,540000.0,Buy
7990,8126300610,98052,4,615000.0,436800.0,Buy
7998,1025059186,98052,4,615000.0,438000.0,Buy
8005,2193320210,98052,4,615000.0,552500.0,Buy
8011,4376800010,98052,4,615000.0,610000.0,Buy
8012,1842300050,98052,5,615000.0,600000.0,Buy
8023,2525059134,98052,4,615000.0,500000.0,Buy
8024,7201800280,98052,4,615000.0,409950.0,Buy
8031,5422560660,98052,4,615000.0,407000.0,Buy
8033,1474000050,98052,4,615000.0,437000.0,Buy
8036,9512500380,98052,4,615000.0,455000.0,Buy
8039,7199310170,98052,4,615000.0,518000.0,Buy
8040,7199310290,98052,4,615000.0,583500.0,Buy
8041,23520380,98052,4,615000.0,539000.0,Buy
8043,23520190,98052,4,615000.0,490000.0,Buy
8047,3379100130,98052,4,615000.0,507000.0,Buy
8051,7199330480,98052,4,615000.0,361500.0,Buy
8058,200800480,98052,4,615000.0,552321.0,Buy
8060,8644300170,98052,4,615000.0,600000.0,Buy
8063,5490210670,98052,4,615000.0,449950.0,Buy
8064,339600190,98052,5,615000.0,420000.0,Buy
8067,7199340480,98052,4,615000.0,495000.0,Buy
8068,2525059127,98052,4,615000.0,445000.0,Buy
8075,3404700080,98052,4,615000.0,476800.0,Buy
8086,8563050110,98052,4,615000.0,592500.0,Buy
8087,1036400100,98052,4,615000.0,600000.0,Buy
8091,2896000450,98052,4,615000.0,607000.0,Buy
8093,1828000620,98052,4,615000.0,452000.0,Buy
8100,7525100590,98052,4,615000.0,382000.0,Buy
8105,7199350600,98052,4,615000.0,568500.0,Buy
8178,2617300160,98027,4,571000.0,420000.0,Buy
8183,2423069155,98027,4,571000.0,460000.0,Buy
8184,623069068,98027,5,571000.0,425000.0,Buy
8186,723069135,98027,4,571000.0,499000.0,Buy
8188,3324069070,98027,4,571000.0,195000.0,Buy
8194,8650000070,98027,4,571000.0,495000.0,Buy
8199,5561300640,98027,4,571000.0,532000.0,Buy
8201,5561401260,98027,4,571000.0,508000.0,Buy
8209,2724069117,98027,4,571000.0,380000.0,Buy
8210,5710600030,98027,5,571000.0,500000.0,Buy
8216,5561200310,98027,4,571000.0,525000.0,Buy
8223,5561301280,98027,4,571000.0,410000.0,Buy
8224,2354300740,98027,5,571000.0,551000.0,Buy
8230,5706201140,98027,4,571000.0,533250.0,Buy
8231,5279100625,98027,4,571000.0,248000.0,Buy
8232,5561401110,98027,4,571000.0,460000.0,Buy
8233,1523069086,98027,4,571000.0,395000.0,Buy
8240,723069049,98027,4,571000.0,379000.0,Buy
8241,5706200280,98027,4,571000.0,382500.0,Buy
8243,5561300380,98027,4,571000.0,450000.0,Buy
8250,2323069073,98027,4,571000.0,439500.0,Buy
8253,3424069145,98027,5,571000.0,343000.0,Buy
8258,5706200020,98027,4,571000.0,455000.0,Buy
8265,5279100675,98027,5,571000.0,313000.0,Buy
8275,2323069022,98027,4,571000.0,390000.0,Buy
8278,5279100680,98027,4,571000.0,240000.0,Buy
8279,1924069071,98027,4,571000.0,485000.0,Buy
8283,9412200660,98027,4,571000.0,395000.0,Buy
8285,2223069120,98027,4,571000.0,440000.0,Buy
8288,2623069031,98027,5,571000.0,542500.0,Buy
8296,7524950870,98027,4,571000.0,565000.0,Buy
8298,2523069146,98027,5,571000.0,349900.0,Buy
8301,2223069112,98027,4,571000.0,465000.0,Buy
8307,3388300730,98027,5,571000.0,550388.0,Buy
8313,5561100431,98027,4,571000.0,510000.0,Buy
8321,9414500200,98027,4,571000.0,410000.0,Buy
8323,8137500400,98027,4,571000.0,545000.0,Buy
8326,2617300200,98027,4,571000.0,532000.0,Buy
8327,1823069155,98027,5,571000.0,525888.0,Buy
8329,1423069129,98027,4,571000.0,449000.0,Buy
8333,9414610320,98027,4,571000.0,463000.0,Buy
8334,5710610520,98027,4,571000.0,454900.0,Buy
8336,5706200370,98027,5,571000.0,550000.0,Buy
8351,9414610240,98027,4,571000.0,485000.0,Buy
8352,2323069053,98027,4,571000.0,420000.0,Buy
8353,9414610070,98027,4,571000.0,502775.0,Buy
8367,1523069197,98027,4,571000.0,379880.0,Buy
8369,2524069072,98027,4,571000.0,243800.0,Buy
8373,5561300540,98027,4,571000.0,492000.0,Buy
8383,2354300456,98027,4,571000.0,130000.0,Buy
8384,2724069103,98027,4,571000.0,389000.0,Buy
8385,3024079057,98027,4,571000.0,410000.0,Buy
8392,8137500730,98027,4,571000.0,500000.0,Buy
8396,1423069077,98027,4,571000.0,570000.0,Buy
8397,1523069151,98027,4,571000.0,380000.0,Buy
8398,1423069063,98027,4,571000.0,464950.0,Buy
8400,1623069071,98027,4,571000.0,475000.0,Buy
8411,5528600050,98027,4,571000.0,546000.0,Buy
8412,2824069180,98027,4,571000.0,385000.0,Buy
8415,5561000420,98027,4,571000.0,490000.0,Buy
8416,8041100010,98027,4,571000.0,377000.0,Buy
8417,2523069134,98027,4,571000.0,495000.0,Buy
8420,3224069026,98027,4,571000.0,330000.0,Buy
8422,9412200080,98027,4,571000.0,440000.0,Buy
8424,5561000430,98027,5,571000.0,470000.0,Buy
8429,2294900010,98027,4,571000.0,478000.0,Buy
8430,5561000190,98027,4,571000.0,437500.0,Buy
8436,9412200280,98027,4,571000.0,450000.0,Buy
8438,9414500480,98027,4,571000.0,503000.0,Buy
8440,1523069022,98027,4,571000.0,300000.0,Buy
8442,5706201470,98027,4,571000.0,525000.0,Buy
8444,5561300980,98027,4,571000.0,500000.0,Buy
8448,2724069169,98027,4,571000.0,499900.0,Buy
8450,1423069076,98027,4,571000.0,560000.0,Buy
8451,5561401530,98027,5,571000.0,550000.0,Buy
8454,3424069076,98027,4,571000.0,360000.0,Buy
8459,5706202070,98027,4,571000.0,511100.0,Buy
8460,9412200730,98027,4,571000.0,369300.0,Buy
8462,3388300590,98027,4,571000.0,535000.0,Buy
8463,5561000330,98027,4,571000.0,525000.0,Buy
8468,9412200330,98027,4,571000.0,427500.0,Buy
8472,9414500230,98027,4,571000.0,440000.0,Buy
8473,723069013,98027,4,571000.0,255500.0,Buy
8475,3424069066,98027,5,571000.0,396450.0,Buy
8482,9202650040,98027,4,571000.0,401000.0,Buy
8586,7589200193,98117,4,542500.0,535000.0,Buy
8591,546000875,98117,4,542500.0,460000.0,Buy
8595,6021501685,98117,4,542500.0,352000.0,Buy
8602,579003610,98117,4,542500.0,517500.0,Buy
8609,1254200075,98117,5,542500.0,460000.0,Buy
8616,2919702075,98117,5,542500.0,532500.0,Buy
8622,2919700885,98117,4,542500.0,459000.0,Buy
8627,461002025,98117,4,542500.0,501000.0,Buy
8629,7588700204,98117,4,542500.0,520000.0,Buy
8631,4443801160,98117,4,542500.0,420000.0,Buy
8637,2688100075,98117,4,542500.0,488000.0,Buy
8641,4443800810,98117,4,542500.0,443725.0,Buy
8655,8082400100,98117,4,542500.0,535000.0,Buy
8659,4443800110,98117,4,542500.0,456500.0,Buy
8664,7518501390,98117,4,542500.0,473000.0,Buy
8674,2877101340,98117,4,542500.0,426000.0,Buy
8680,7518502490,98117,5,542500.0,515000.0,Buy
8682,7518504291,98117,4,542500.0,535000.0,Buy
8684,461004195,98117,4,542500.0,457500.0,Buy
8690,2919701105,98117,4,542500.0,422000.0,Buy
8694,3626039228,98117,4,542500.0,408000.0,Buy
8702,5309101050,98117,4,542500.0,489950.0,Buy
8704,6825100015,98117,4,542500.0,437000.0,Buy
8707,9268200300,98117,4,542500.0,490000.0,Buy
8708,3052700855,98117,4,542500.0,470000.0,Buy
8711,2919701944,98117,4,542500.0,474000.0,Buy
8715,9268200600,98117,5,542500.0,413500.0,Buy
8717,2856102280,98117,4,542500.0,538000.0,Buy
8724,9165100130,98117,4,542500.0,450000.0,Buy
8731,458000235,98117,4,542500.0,525000.0,Buy
8738,7818700480,98117,4,542500.0,314200.0,Buy
8741,4172100050,98117,4,542500.0,524950.0,Buy
8743,7519001990,98117,4,542500.0,361500.0,Buy
8744,1623800440,98117,4,542500.0,499922.0,Buy
8752,4443801495,98117,4,542500.0,470000.0,Buy
8754,7519001825,98117,4,542500.0,455000.0,Buy
8759,7588700177,98117,4,542500.0,310000.0,Buy
8767,2856100185,98117,4,542500.0,365000.0,Buy
8773,7518502960,98117,4,542500.0,395000.0,Buy
8790,106000015,98117,4,542500.0,435000.0,Buy
8792,5309100515,98117,4,542500.0,537000.0,Buy
8793,1646502165,98117,4,542500.0,480000.0,Buy
8800,9268200315,98117,5,542500.0,456000.0,Buy
8810,2117700065,98117,4,542500.0,306950.0,Buy
8828,7518505070,98117,5,542500.0,402000.0,Buy
8829,5200100115,98117,4,542500.0,540000.0,Buy
8832,2028701165,98117,5,542500.0,430000.0,Buy
8833,1588600110,98117,4,542500.0,450000.0,Buy
8834,461002050,98117,4,542500.0,450000.0,Buy
8837,1232001070,98117,4,542500.0,485000.0,Buy
8840,6638900550,98117,4,542500.0,396000.0,Buy
8841,3501600135,98117,5,542500.0,437500.0,Buy
8850,4443800960,98117,5,542500.0,520000.0,Buy
8870,9144100126,98117,4,542500.0,489900.0,Buy
8874,1232001480,98117,4,542500.0,445000.0,Buy
8877,2877102180,98117,4,542500.0,505000.0,Buy
8878,7589700106,98117,4,542500.0,460000.0,Buy
8893,2880100240,98117,5,542500.0,439950.0,Buy
8895,2914700310,98117,4,542500.0,398000.0,Buy
8896,4449800681,98117,4,542500.0,450000.0,Buy
8905,9144100158,98117,4,542500.0,445000.0,Buy
8908,9164100040,98117,4,542500.0,390000.0,Buy
8909,3727800065,98117,4,542500.0,425000.0,Buy
8917,1588600040,98117,4,542500.0,365000.0,Buy
8919,7518503685,98117,5,542500.0,402000.0,Buy
8921,4443801590,98117,4,542500.0,520000.0,Buy
8931,3300701575,98117,4,542500.0,455000.0,Buy
8932,452001475,98117,4,542500.0,477000.0,Buy
8934,458000065,98117,4,542500.0,542000.0,Buy
8936,1862400087,98117,5,542500.0,475000.0,Buy
8941,7518507330,98117,5,542500.0,535610.0,Buy
8947,2872100385,98117,5,542500.0,460000.0,Buy
8953,2856100360,98117,4,542500.0,465000.0,Buy
8957,225039029,98117,4,542500.0,525000.0,Buy
8960,1254201106,98117,4,542500.0,524500.0,Buy
8961,2922700155,98117,4,542500.0,530000.0,Buy
8968,461002890,98117,4,542500.0,499000.0,Buy
8970,7518505910,98117,4,542500.0,528000.0,Buy
8971,7518505610,98117,4,542500.0,471000.0,Buy
8977,2922701305,98117,4,542500.0,470000.0,Buy
8979,2856101479,98117,5,542500.0,276000.0,Buy
8981,2880100675,98117,4,542500.0,400000.0,Buy
8984,461005435,98117,4,542500.0,519000.0,Buy
9009,7588700007,98117,4,542500.0,457000.0,Buy
9019,2877101310,98117,4,542500.0,415000.0,Buy
9020,3300701440,98117,4,542500.0,409000.0,Buy
9027,2356800020,98117,5,542500.0,416000.0,Buy
9031,7515000035,98117,4,542500.0,395350.0,Buy
9046,7589200165,98117,4,542500.0,515000.0,Buy
9057,3501600100,98117,4,542500.0,490000.0,Buy
9058,472000015,98117,4,542500.0,490000.0,Buy
9060,4443801340,98117,4,542500.0,480000.0,Buy
9062,4443800785,98117,4,542500.0,481000.0,Buy
9072,4449800063,98117,5,542500.0,435000.0,Buy
9075,3693901720,98117,4,542500.0,535000.0,Buy
9076,4443800940,98117,5,542500.0,485000.0,Buy
9081,9165100375,98117,4,542500.0,510000.0,Buy
9085,7518507685,98117,4,542500.0,400000.0,Buy
9134,1432701230,98058,4,335000.0,309000.0,Buy
9137,1432900240,98058,4,335000.0,205000.0,Buy
9138,8960000030,98058,4,335000.0,215000.0,Buy
9144,2473251090,98058,4,335000.0,269900.0,Buy
9147,1432400335,98058,5,335000.0,288000.0,Buy
9149,2473420140,98058,4,335000.0,315000.0,Buy
9153,2473400340,98058,5,335000.0,320000.0,Buy
9157,2460700260,98058,4,335000.0,300000.0,Buy
9158,1431700370,98058,5,335000.0,290000.0,Buy
9162,5112800421,98058,5,335000.0,225500.0,Buy
9165,2473400570,98058,5,335000.0,317000.0,Buy
9167,5113200310,98058,4,335000.0,270000.0,Buy
9171,2473251180,98058,4,335000.0,255000.0,Buy
9176,5126900310,98058,4,335000.0,150000.0,Buy
9194,2473381090,98058,4,335000.0,270000.0,Buy
9204,1423400260,98058,4,335000.0,273000.0,Buy
9211,2473250850,98058,5,335000.0,318500.0,Buy
9217,2817800100,98058,5,335000.0,328950.0,Buy
9218,2221000100,98058,4,335000.0,310000.0,Buy
9223,2473372250,98058,4,335000.0,312500.0,Buy
9224,5126900405,98058,4,335000.0,169500.0,Buy
9227,1432600100,98058,4,335000.0,218000.0,Buy
9228,2473101140,98058,4,335000.0,314950.0,Buy
9237,5104450690,98058,4,335000.0,320000.0,Buy
9238,1423600300,98058,5,335000.0,249950.0,Buy
9244,7932000078,98058,4,335000.0,310000.0,Buy
9250,2473350470,98058,4,335000.0,330000.0,Buy
9254,1432600415,98058,4,335000.0,215000.0,Buy
9255,2473101190,98058,4,335000.0,279950.0,Buy
9259,1432400525,98058,5,335000.0,195000.0,Buy
9263,8645501330,98058,4,335000.0,255000.0,Buy
9270,1423800380,98058,4,335000.0,309950.0,Buy
9280,8645511350,98058,4,335000.0,300000.0,Buy
9281,1432400095,98058,4,335000.0,175000.0,Buy
9282,5112800233,98058,4,335000.0,289000.0,Buy
9290,3323059027,98058,4,335000.0,326000.0,Buy
9291,2473380010,98058,4,335000.0,265000.0,Buy
9293,2473100010,98058,4,335000.0,279000.0,Buy
9294,1328330190,98058,4,335000.0,320000.0,Buy
9298,2473420170,98058,4,335000.0,320000.0,Buy
9299,1423800080,98058,4,335000.0,225000.0,Buy
9300,1328330290,98058,4,335000.0,328000.0,Buy
9301,1423400005,98058,4,335000.0,249950.0,Buy
9306,2473381150,98058,4,335000.0,325000.0,Buy
9308,1328330430,98058,4,335000.0,299000.0,Buy
9311,6752300120,98058,4,335000.0,258900.0,Buy
9316,5126900100,98058,4,335000.0,150000.0,Buy
9330,1432900150,98058,5,335000.0,320000.0,Buy
9332,5126400150,98058,5,335000.0,239950.0,Buy
9335,4010800110,98058,4,335000.0,305100.0,Buy
9342,8856890330,98058,5,335000.0,300000.0,Buy
9354,984100340,98058,5,335000.0,296000.0,Buy
9357,8645500270,98058,4,335000.0,246000.0,Buy
9358,7229210060,98058,4,335000.0,299950.0,Buy
9359,2323059074,98058,4,335000.0,137124.0,Buy
9361,2473100510,98058,4,335000.0,275000.0,Buy
9368,2473250400,98058,4,335000.0,325000.0,Buy
9370,1432400570,98058,4,335000.0,254000.0,Buy
9381,1328300990,98058,4,335000.0,317000.0,Buy
9387,2473101070,98058,4,335000.0,315000.0,Buy
9391,8645500370,98058,4,335000.0,260000.0,Buy
9392,2473440070,98058,4,335000.0,270000.0,Buy
9394,2223059053,98058,4,335000.0,230000.0,Buy
9399,2473370890,98058,4,335000.0,289000.0,Buy
9400,2473101360,98058,5,335000.0,289900.0,Buy
9404,2473380400,98058,4,335000.0,319950.0,Buy
9405,1432900310,98058,5,335000.0,320000.0,Buy
9412,5126900200,98058,4,335000.0,162248.0,Buy
9417,984200540,98058,4,335000.0,290000.0,Buy
9429,2473100790,98058,4,335000.0,255000.0,Buy
9439,8155000040,98058,4,335000.0,230000.0,Buy
9440,1432701510,98058,5,335000.0,249000.0,Buy
9443,2460700650,98058,4,335000.0,280000.0,Buy
9446,7229100040,98058,5,335000.0,300000.0,Buy
9448,5126400230,98058,5,335000.0,199000.0,Buy
9464,1432400120,98058,4,335000.0,165000.0,Buy
9465,2473001210,98058,4,335000.0,333000.0,Buy
9478,3623059027,98058,4,335000.0,200000.0,Buy
9483,1328340630,98058,4,335000.0,330490.0,Buy
9485,1423700680,98058,5,335000.0,190000.0,Buy
9491,1433100010,98058,4,335000.0,312000.0,Buy
9498,2597670470,98058,4,335000.0,330000.0,Buy
9502,984000130,98058,4,335000.0,325000.0,Buy
9507,1328320280,98058,4,335000.0,323000.0,Buy
9508,1423900080,98058,4,335000.0,260000.0,Buy
9511,8960200280,98058,4,335000.0,249500.0,Buy
9512,1423400225,98058,4,335000.0,225000.0,Buy
9515,1431700280,98058,5,335000.0,310000.0,Buy
9516,5112800190,98058,4,335000.0,249000.0,Buy
9517,984210170,98058,4,335000.0,256500.0,Buy
9518,4406000050,98058,4,335000.0,225000.0,Buy
9519,1432700420,98058,4,335000.0,250000.0,Buy
9520,1423910670,98058,4,335000.0,305000.0,Buy
9528,2223059099,98058,4,335000.0,284000.0,Buy
9530,9189700255,98058,4,335000.0,165000.0,Buy
9533,1423910130,98058,4,335000.0,220000.0,Buy
9546,984000410,98058,4,335000.0,225000.0,Buy
9550,5112800210,98058,5,335000.0,255950.0,Buy
9551,1423900220,98058,4,335000.0,252000.0,Buy
9559,984220330,98058,4,335000.0,325000.0,Buy
9560,1328300820,98058,4,335000.0,329000.0,Buy
9563,984200690,98058,4,335000.0,299000.0,Buy
9567,984100450,98058,4,335000.0,295000.0,Buy
9568,2472950120,98058,4,335000.0,272500.0,Buy
9590,9262800171,98001,4,260000.0,252000.0,Buy
9591,3353401710,98001,5,260000.0,227950.0,Buy
9594,7967200060,98001,4,260000.0,243000.0,Buy
9596,5066400483,98001,4,260000.0,249900.0,Buy
9601,3353400860,98001,5,260000.0,249900.0,Buy
9613,5402100045,98001,4,260000.0,189950.0,Buy
9623,5556800260,98001,4,260000.0,230000.0,Buy
9625,303000445,98001,5,260000.0,175000.0,Buy
9634,3750605349,98001,5,260000.0,210500.0,Buy
9642,2721049059,98001,4,260000.0,225000.0,Buy
9647,7585000110,98001,4,260000.0,201700.0,Buy
9650,1311000600,98001,5,260000.0,250000.0,Buy
9652,3751603173,98001,4,260000.0,212500.0,Buy
9658,1312200080,98001,4,260000.0,224000.0,Buy
9666,1311500020,98001,4,260000.0,198000.0,Buy
9675,6085000130,98001,4,260000.0,230000.0,Buy
9682,2214800630,98001,4,260000.0,239950.0,Buy
9683,3751605432,98001,4,260000.0,239950.0,Buy
9686,321049090,98001,5,260000.0,254000.0,Buy
9690,4012800050,98001,4,260000.0,175000.0,Buy
9702,6143600580,98001,4,260000.0,184000.0,Buy
9704,4031700210,98001,4,260000.0,220000.0,Buy
9705,1311400120,98001,4,260000.0,160000.0,Buy
9707,3750605620,98001,4,260000.0,225000.0,Buy
9710,4463400195,98001,5,260000.0,170000.0,Buy
9716,5706600150,98001,4,260000.0,215000.0,Buy
9718,5066400564,98001,4,260000.0,199129.0,Buy
9721,3750603940,98001,5,260000.0,240000.0,Buy
9726,302000375,98001,4,260000.0,169100.0,Buy
9736,2730000070,98001,4,260000.0,225000.0,Buy
9738,3353402400,98001,4,260000.0,124500.0,Buy
9743,3750603471,98001,4,260000.0,239950.0,Buy
9744,1311900240,98001,4,260000.0,226500.0,Buy
9748,7696610270,98001,4,260000.0,238000.0,Buy
9750,1311800560,98001,4,260000.0,209000.0,Buy
9752,3751601171,98001,4,260000.0,229500.0,Buy
9754,3750605247,98001,4,260000.0,255000.0,Buy
9758,7905400160,98001,5,260000.0,246900.0,Buy
9759,3750600566,98001,4,260000.0,199950.0,Buy
9760,5530000030,98001,4,260000.0,233000.0,Buy
9763,2730000270,98001,4,260000.0,178500.0,Buy
9768,1311000270,98001,5,260000.0,247000.0,Buy
9769,4031000520,98001,4,260000.0,115000.0,Buy
9771,8856001090,98001,4,260000.0,185900.0,Buy
9772,1311400350,98001,4,260000.0,235000.0,Buy
